"obsID","alt","choice","price","fuelEconomy","accelTime","powertrain","outsideGood"
194,2,0,25,20,7,"gas",0
194,3,0,20,20,6,"elec",0
194,4,0,0,0,0,"gas",1
195,1,0,15,25,8,"elec",0
195,2,1,15,25,8,"gas",0
195,3,0,15,20,6,"elec",0
195,4,0,0,0,0,"gas",1
196,1,0,15,30,6,"elec",0
196,2,1,20,30,6,"gas",0
196,3,0,25,25,7,"gas",0
196,4,0,0,0,0,"gas",1
197,1,0,20,20,7,"gas",0
197,2,0,20,25,6,"gas",0
197,3,0,25,20,8,"gas",0
197,4,1,0,0,0,"gas",1
198,1,0,25,20,6,"gas",0
198,2,1,20,20,8,"gas",0
198,3,0,20,20,6,"gas",0
198,4,0,0,0,0,"gas",1
199,1,0,15,30,8,"elec",0
199,2,0,20,25,8,"gas",0
199,3,1,15,25,7,"gas",0
199,4,0,0,0,0,"gas",1
200,1,0,15,30,8,"elec",0
200,2,0,15,25,7,"elec",0
200,3,1,15,20,7,"elec",0
200,4,0,0,0,0,"gas",1
201,1,1,15,30,6,"elec",0
201,2,0,25,30,6,"elec",0
201,3,0,20,20,6,"elec",0
201,4,0,0,0,0,"gas",1
202,1,1,15,20,7,"gas",0
202,2,0,25,30,6,"elec",0
202,3,0,25,20,8,"gas",0
202,4,0,0,0,0,"gas",1
203,1,1,20,30,6,"gas",0
203,2,0,20,20,6,"elec",0
203,3,0,25,25,6,"gas",0
203,4,0,0,0,0,"gas",1
204,1,1,15,20,7,"gas",0
204,2,0,25,25,6,"elec",0
204,3,0,20,30,8,"elec",0
204,4,0,0,0,0,"gas",1
205,1,0,25,20,8,"gas",0
205,2,1,15,30,6,"gas",0
205,3,0,20,30,6,"elec",0
205,4,0,0,0,0,"gas",1
206,1,0,20,20,6,"elec",0
206,2,1,15,20,8,"gas",0
206,3,0,25,20,8,"elec",0
206,4,0,0,0,0,"gas",1
207,1,0,25,20,6,"gas",0
207,2,0,15,20,8,"gas",0
207,3,1,15,25,7,"gas",0
207,4,0,0,0,0,"gas",1
208,1,0,25,30,7,"elec",0
208,2,0,20,20,6,"elec",0
208,3,1,15,20,8,"gas",0
208,4,0,0,0,0,"gas",1
209,1,0,25,30,8,"gas",0
209,2,0,25,20,6,"gas",0
209,3,0,25,30,8,"elec",0
209,4,1,0,0,0,"gas",1
210,1,0,15,20,7,"gas",0
210,2,0,25,20,8,"gas",0
210,3,1,15,20,6,"gas",0
210,4,0,0,0,0,"gas",1
211,1,1,20,30,7,"gas",0
211,2,0,25,25,7,"elec",0
211,3,0,20,25,6,"elec",0
211,4,0,0,0,0,"gas",1
212,1,0,20,25,7,"gas",0
212,2,0,20,20,7,"gas",0
212,3,1,15,30,7,"gas",0
212,4,0,0,0,0,"gas",1
213,1,0,25,30,7,"elec",0
213,2,1,20,30,8,"gas",0
213,3,0,25,25,7,"gas",0
213,4,0,0,0,0,"gas",1
214,1,1,20,25,7,"gas",0
214,2,0,25,30,7,"gas",0
214,3,0,20,30,7,"gas",0
214,4,0,0,0,0,"gas",1
215,1,0,25,30,6,"gas",0
215,2,0,25,20,6,"gas",0
215,3,0,15,25,7,"elec",0
215,4,1,0,0,0,"gas",1
216,1,1,15,25,8,"gas",0
216,2,0,20,30,8,"elec",0
216,3,0,25,25,8,"elec",0
216,4,0,0,0,0,"gas",1
217,1,0,25,30,7,"elec",0
217,2,0,25,25,7,"gas",0
217,3,0,20,20,7,"elec",0
217,4,1,0,0,0,"gas",1
218,1,0,20,30,8,"gas",0
218,2,0,25,25,6,"gas",0
218,3,1,15,20,6,"gas",0
218,4,0,0,0,0,"gas",1
219,1,1,15,30,8,"gas",0
219,2,0,25,30,6,"gas",0
219,3,0,25,25,7,"gas",0
219,4,0,0,0,0,"gas",1
220,1,0,25,25,7,"elec",0
220,2,1,15,30,8,"gas",0
220,3,0,20,25,8,"gas",0
220,4,0,0,0,0,"gas",1
221,1,0,25,20,6,"gas",0
221,2,0,15,20,8,"elec",0
221,3,1,20,20,7,"gas",0
221,4,0,0,0,0,"gas",1
222,1,0,25,25,8,"gas",0
222,2,0,15,20,7,"elec",0
222,3,1,15,20,7,"gas",0
222,4,0,0,0,0,"gas",1
223,1,0,25,25,7,"elec",0
223,2,1,15,20,8,"elec",0
223,3,0,25,20,8,"elec",0
223,4,0,0,0,0,"gas",1
224,1,0,20,20,7,"elec",0
224,2,0,15,20,6,"elec",0
224,3,1,20,20,7,"gas",0
224,4,0,0,0,0,"gas",1
225,1,0,25,30,6,"elec",0
225,2,1,15,30,8,"gas",0
225,3,0,20,20,6,"elec",0
225,4,0,0,0,0,"gas",1
226,1,0,15,20,6,"elec",0
226,2,0,15,25,7,"elec",0
226,3,1,15,30,8,"elec",0
226,4,0,0,0,0,"gas",1
227,1,1,15,25,6,"gas",0
227,2,0,20,25,7,"elec",0
227,3,0,25,25,6,"gas",0
227,4,0,0,0,0,"gas",1
228,1,0,25,30,7,"elec",0
228,2,1,20,20,7,"gas",0
228,3,0,20,25,6,"elec",0
228,4,0,0,0,0,"gas",1
229,1,1,15,30,7,"gas",0
229,2,0,25,30,6,"elec",0
229,3,0,25,30,8,"gas",0
229,4,0,0,0,0,"gas",1
230,1,0,20,30,8,"gas",0
230,2,0,25,20,6,"elec",0
230,3,1,15,25,8,"gas",0
230,4,0,0,0,0,"gas",1
231,1,0,20,25,6,"elec",0
231,2,0,15,25,8,"elec",0
231,3,1,15,30,7,"elec",0
231,4,0,0,0,0,"gas",1
232,1,0,25,30,7,"elec",0
232,2,0,25,30,6,"gas",0
232,3,1,20,25,7,"gas",0
232,4,0,0,0,0,"gas",1
233,1,1,15,20,7,"gas",0
233,2,0,15,25,6,"elec",0
233,3,0,25,20,8,"elec",0
233,4,0,0,0,0,"gas",1
234,1,0,25,30,8,"elec",0
234,2,0,25,20,7,"elec",0
234,3,0,25,20,8,"gas",0
234,4,1,0,0,0,"gas",1
235,1,0,25,25,8,"elec",0
235,2,0,20,25,8,"elec",0
235,3,1,20,20,7,"gas",0
235,4,0,0,0,0,"gas",1
236,1,1,15,30,8,"gas",0
236,2,0,20,30,6,"elec",0
236,3,0,25,20,6,"elec",0
236,4,0,0,0,0,"gas",1
237,1,0,25,25,7,"gas",0
237,2,0,25,30,8,"gas",0
237,3,1,15,25,6,"elec",0
237,4,0,0,0,0,"gas",1
238,1,0,15,20,6,"elec",0
238,2,1,20,20,7,"elec",0
238,3,0,15,25,8,"elec",0
238,4,0,0,0,0,"gas",1
239,1,0,25,30,8,"gas",0
239,2,1,15,25,6,"gas",0
239,3,0,20,30,6,"gas",0
239,4,0,0,0,0,"gas",1
240,1,1,15,25,7,"gas",0
240,2,0,20,20,7,"elec",0
240,3,0,20,20,8,"gas",0
240,4,0,0,0,0,"gas",1
241,1,1,20,30,7,"gas",0
241,2,0,20,30,8,"gas",0
241,3,0,25,20,8,"gas",0
241,4,0,0,0,0,"gas",1
242,1,0,25,30,6,"elec",0
242,2,0,25,25,8,"gas",0
242,3,1,20,25,7,"gas",0
242,4,0,0,0,0,"gas",1
243,1,0,25,20,7,"gas",0
243,2,0,20,30,6,"elec",0
243,3,0,25,30,6,"gas",0
243,4,1,0,0,0,"gas",1
244,1,0,20,25,6,"elec",0
244,2,1,15,25,6,"gas",0
244,3,0,25,30,8,"elec",0
244,4,0,0,0,0,"gas",1
245,1,0,25,20,8,"gas",0
245,2,0,25,20,7,"elec",0
245,3,1,15,20,8,"gas",0
245,4,0,0,0,0,"gas",1
246,1,0,25,30,6,"gas",0
246,2,0,25,30,8,"elec",0
246,3,0,25,20,8,"gas",0
246,4,1,0,0,0,"gas",1
247,1,0,15,30,6,"elec",0
247,2,1,15,25,7,"gas",0
247,3,0,15,20,8,"gas",0
247,4,0,0,0,0,"gas",1
248,1,0,25,25,6,"elec",0
248,2,1,15,30,7,"gas",0
248,3,0,25,25,7,"gas",0
248,4,0,0,0,0,"gas",1
249,1,0,20,30,8,"elec",0
249,2,1,20,30,6,"gas",0
249,3,0,15,25,6,"elec",0
249,4,0,0,0,0,"gas",1
250,1,1,15,20,6,"gas",0
250,2,0,20,30,7,"elec",0
250,3,0,20,30,7,"gas",0
250,4,0,0,0,0,"gas",1
251,1,0,20,30,6,"elec",0
251,2,0,25,30,7,"gas",0
251,3,1,20,25,7,"gas",0
251,4,0,0,0,0,"gas",1
252,1,0,25,25,8,"elec",0
252,2,0,15,25,8,"elec",0
252,3,1,20,30,6,"gas",0
252,4,0,0,0,0,"gas",1
253,1,0,15,20,7,"elec",0
253,2,1,15,30,7,"gas",0
253,3,0,25,30,6,"elec",0
253,4,0,0,0,0,"gas",1
254,1,0,25,20,7,"gas",0
254,2,0,25,20,7,"elec",0
254,3,0,20,25,8,"gas",0
254,4,1,0,0,0,"gas",1
255,1,1,20,20,6,"gas",0
255,2,0,25,25,8,"elec",0
255,3,0,25,25,7,"gas",0
255,4,0,0,0,0,"gas",1
256,1,0,15,20,6,"gas",0
256,2,0,25,20,8,"gas",0
256,3,1,15,30,8,"gas",0
256,4,0,0,0,0,"gas",1
257,1,0,20,20,7,"elec",0
257,2,0,20,20,6,"elec",0
257,3,1,15,30,8,"gas",0
257,4,0,0,0,0,"gas",1
258,1,0,25,20,8,"elec",0
258,2,1,15,25,6,"gas",0
258,3,0,25,20,6,"gas",0
258,4,0,0,0,0,"gas",1
259,1,0,20,30,7,"gas",0
259,2,0,20,25,8,"gas",0
259,3,1,20,30,6,"gas",0
259,4,0,0,0,0,"gas",1
260,1,0,20,20,6,"gas",0
260,2,0,15,25,7,"elec",0
260,3,1,20,30,8,"gas",0
260,4,0,0,0,0,"gas",1
261,1,0,20,20,6,"gas",0
261,2,0,20,20,7,"elec",0
261,3,1,20,30,6,"gas",0
261,4,0,0,0,0,"gas",1
262,1,0,25,30,8,"elec",0
262,2,1,20,20,6,"gas",0
262,3,0,20,20,7,"elec",0
262,4,0,0,0,0,"gas",1
263,1,0,20,20,7,"gas",0
263,2,1,15,30,6,"elec",0
263,3,0,25,20,8,"gas",0
263,4,0,0,0,0,"gas",1
264,1,0,20,30,8,"elec",0
264,2,1,20,20,8,"gas",0
264,3,0,25,20,7,"elec",0
264,4,0,0,0,0,"gas",1
265,1,1,15,25,6,"elec",0
265,2,0,25,20,8,"elec",0
265,3,0,25,25,8,"elec",0
265,4,0,0,0,0,"gas",1
266,1,0,25,20,7,"gas",0
266,2,1,15,25,6,"elec",0
266,3,0,25,30,8,"elec",0
266,4,0,0,0,0,"gas",1
267,1,0,25,25,7,"elec",0
267,2,0,15,20,7,"elec",0
267,3,0,25,30,7,"gas",0
267,4,1,0,0,0,"gas",1
268,1,0,25,30,7,"gas",0
268,2,0,25,25,7,"elec",0
268,3,1,15,25,7,"elec",0
268,4,0,0,0,0,"gas",1
269,1,1,20,30,8,"elec",0
269,2,0,25,25,7,"elec",0
269,3,0,20,25,6,"elec",0
269,4,0,0,0,0,"gas",1
270,1,0,25,30,7,"gas",0
270,2,0,15,25,6,"elec",0
270,3,1,15,25,7,"elec",0
270,4,0,0,0,0,"gas",1
271,1,1,20,25,7,"gas",0
271,2,0,25,20,8,"elec",0
271,3,0,25,25,8,"gas",0
271,4,0,0,0,0,"gas",1
272,1,0,20,30,6,"elec",0
272,2,0,15,25,6,"elec",0
272,3,1,15,20,8,"gas",0
272,4,0,0,0,0,"gas",1
273,1,1,15,30,8,"elec",0
273,2,0,25,30,6,"elec",0
273,3,0,20,20,6,"elec",0
273,4,0,0,0,0,"gas",1
274,1,0,20,25,7,"elec",0
274,2,0,25,25,7,"elec",0
274,3,0,20,20,7,"elec",0
274,4,1,0,0,0,"gas",1
275,1,0,20,30,8,"elec",0
275,2,0,25,20,8,"gas",0
275,3,0,25,30,7,"gas",0
275,4,1,0,0,0,"gas",1
276,1,1,15,20,6,"gas",0
276,2,0,20,25,7,"gas",0
276,3,0,20,20,8,"elec",0
276,4,0,0,0,0,"gas",1
277,1,1,15,30,7,"gas",0
277,2,0,15,20,7,"gas",0
277,3,0,20,30,7,"elec",0
277,4,0,0,0,0,"gas",1
278,1,0,20,20,8,"elec",0
278,2,0,25,20,7,"gas",0
278,3,0,25,25,6,"elec",0
278,4,1,0,0,0,"gas",1
279,1,0,20,25,8,"elec",0
279,2,1,15,25,8,"elec",0
279,3,0,20,20,6,"elec",0
279,4,0,0,0,0,"gas",1
280,1,0,15,25,6,"elec",0
280,2,0,15,20,6,"elec",0
280,3,1,15,30,6,"gas",0
280,4,0,0,0,0,"gas",1
281,1,0,25,25,7,"elec",0
281,2,1,25,30,6,"gas",0
281,3,0,20,20,7,"elec",0
281,4,0,0,0,0,"gas",1
282,1,0,20,30,8,"elec",0
282,2,0,15,20,6,"gas",0
282,3,1,15,30,8,"gas",0
282,4,0,0,0,0,"gas",1
283,1,0,25,25,6,"gas",0
283,2,0,25,30,7,"elec",0
283,3,1,15,30,6,"gas",0
283,4,0,0,0,0,"gas",1
284,1,0,25,25,8,"gas",0
284,2,1,20,25,6,"gas",0
284,3,0,25,30,7,"gas",0
284,4,0,0,0,0,"gas",1
285,1,1,20,30,6,"elec",0
285,2,0,25,25,7,"gas",0
285,3,0,20,20,6,"elec",0
285,4,0,0,0,0,"gas",1
286,1,1,15,30,6,"gas",0
286,2,0,25,20,6,"elec",0
286,3,0,20,30,7,"elec",0
286,4,0,0,0,0,"gas",1
287,1,1,20,20,6,"gas",0
287,2,0,20,30,6,"gas",0
287,3,0,25,25,7,"gas",0
287,4,0,0,0,0,"gas",1
288,1,0,20,25,8,"gas",0
288,2,0,20,20,6,"elec",0
288,3,1,20,20,8,"gas",0
288,4,0,0,0,0,"gas",1
289,1,1,15,20,8,"elec",0
289,2,0,20,25,7,"elec",0
289,3,0,25,30,7,"elec",0
289,4,0,0,0,0,"gas",1
290,1,1,15,30,8,"elec",0
290,2,0,25,30,8,"elec",0
290,3,0,20,20,8,"gas",0
290,4,0,0,0,0,"gas",1
291,1,1,20,25,6,"gas",0
291,2,0,20,25,7,"elec",0
291,3,0,20,25,8,"gas",0
291,4,0,0,0,0,"gas",1
292,1,0,20,25,8,"gas",0
292,2,1,15,30,8,"gas",0
292,3,0,25,20,7,"elec",0
292,4,0,0,0,0,"gas",1
293,1,0,20,30,7,"elec",0
293,2,0,20,25,7,"elec",0
293,3,1,20,20,8,"gas",0
293,4,0,0,0,0,"gas",1
294,1,0,20,30,8,"gas",0
294,2,0,20,30,6,"gas",0
294,3,0,25,20,7,"gas",0
294,4,1,0,0,0,"gas",1
295,1,1,15,25,7,"elec",0
295,2,0,25,25,7,"elec",0
295,3,0,25,20,7,"gas",0
295,4,0,0,0,0,"gas",1
296,1,0,15,25,6,"elec",0
296,2,1,15,20,6,"elec",0
296,3,0,25,20,6,"gas",0
296,4,0,0,0,0,"gas",1
297,1,1,15,30,6,"gas",0
297,2,0,20,25,6,"gas",0
297,3,0,20,30,6,"elec",0
297,4,0,0,0,0,"gas",1
298,1,0,25,25,8,"elec",0
298,2,0,25,25,8,"gas",0
298,3,1,15,30,6,"elec",0
298,4,0,0,0,0,"gas",1
299,1,1,15,25,7,"gas",0
299,2,0,25,30,8,"elec",0
299,3,0,15,30,7,"elec",0
299,4,0,0,0,0,"gas",1
300,1,0,25,20,7,"gas",0
300,2,0,20,30,7,"elec",0
300,3,1,20,25,6,"gas",0
300,4,0,0,0,0,"gas",1
301,1,1,15,30,7,"gas",0
301,2,0,15,20,6,"gas",0
301,3,0,20,25,8,"elec",0
301,4,0,0,0,0,"gas",1
302,1,0,25,20,7,"gas",0
302,2,0,20,30,6,"elec",0
302,3,1,20,30,6,"gas",0
302,4,0,0,0,0,"gas",1
303,1,0,25,30,8,"gas",0
303,2,1,15,30,7,"gas",0
303,3,0,25,20,7,"elec",0
303,4,0,0,0,0,"gas",1
304,1,0,25,25,7,"gas",0
304,2,1,15,30,8,"gas",0
304,3,0,20,25,8,"gas",0
304,4,0,0,0,0,"gas",1
305,1,0,20,20,6,"gas",0
305,2,1,15,25,7,"gas",0
305,3,0,15,20,6,"elec",0
305,4,0,0,0,0,"gas",1
306,1,1,15,20,8,"gas",0
306,2,0,25,30,8,"elec",0
306,3,0,25,25,8,"elec",0
306,4,0,0,0,0,"gas",1
307,1,1,15,20,7,"elec",0
307,2,0,20,20,6,"elec",0
307,3,0,25,25,7,"elec",0
307,4,0,0,0,0,"gas",1
308,1,0,20,25,6,"elec",0
308,2,1,20,20,8,"gas",0
308,3,0,15,30,7,"elec",0
308,4,0,0,0,0,"gas",1
309,1,0,20,25,8,"elec",0
309,2,1,15,25,6,"gas",0
309,3,0,25,25,8,"gas",0
309,4,0,0,0,0,"gas",1
310,1,0,25,30,6,"elec",0
310,2,0,25,25,6,"gas",0
310,3,1,15,25,6,"elec",0
310,4,0,0,0,0,"gas",1
311,1,1,15,25,8,"gas",0
311,2,0,15,30,8,"elec",0
311,3,0,25,25,7,"elec",0
311,4,0,0,0,0,"gas",1
312,1,0,15,30,8,"elec",0
312,2,1,15,20,7,"gas",0
312,3,0,25,20,6,"gas",0
312,4,0,0,0,0,"gas",1
313,1,0,15,20,7,"elec",0
313,2,0,15,30,7,"elec",0
313,3,1,20,25,6,"gas",0
313,4,0,0,0,0,"gas",1
314,1,1,15,20,7,"gas",0
314,2,0,20,30,8,"gas",0
314,3,0,25,20,6,"gas",0
314,4,0,0,0,0,"gas",1
315,1,0,25,20,8,"gas",0
315,2,0,15,20,8,"elec",0
315,3,1,15,25,7,"elec",0
315,4,0,0,0,0,"gas",1
316,1,1,15,25,8,"gas",0
316,2,0,20,25,7,"elec",0
316,3,0,25,30,7,"elec",0
316,4,0,0,0,0,"gas",1
317,1,0,20,20,7,"elec",0
317,2,1,15,20,6,"gas",0
317,3,0,20,30,6,"gas",0
317,4,0,0,0,0,"gas",1
318,1,0,25,20,7,"elec",0
318,2,1,15,25,8,"gas",0
318,3,0,25,20,8,"elec",0
318,4,0,0,0,0,"gas",1
319,1,1,20,30,7,"gas",0
319,2,0,25,20,7,"elec",0
319,3,0,20,20,7,"gas",0
319,4,0,0,0,0,"gas",1
320,1,1,15,30,8,"elec",0
320,2,0,25,20,8,"gas",0
320,3,0,20,20,8,"gas",0
320,4,0,0,0,0,"gas",1
321,1,1,15,20,7,"elec",0
321,2,0,20,25,8,"gas",0
321,3,0,15,25,6,"elec",0
321,4,0,0,0,0,"gas",1
322,1,0,25,25,6,"gas",0
322,2,0,25,30,8,"gas",0
322,3,0,15,25,7,"elec",0
322,4,1,0,0,0,"gas",1
323,1,1,15,30,6,"gas",0
323,2,0,25,25,6,"elec",0
323,3,0,25,25,6,"gas",0
323,4,0,0,0,0,"gas",1
324,1,0,15,25,7,"gas",0
324,2,0,15,20,8,"elec",0
324,3,1,15,25,8,"gas",0
324,4,0,0,0,0,"gas",1
325,1,1,15,30,6,"elec",0
325,2,0,20,25,6,"elec",0
325,3,0,20,30,8,"gas",0
325,4,0,0,0,0,"gas",1
326,1,0,25,25,6,"gas",0
326,2,1,15,25,7,"gas",0
326,3,0,25,20,6,"elec",0
326,4,0,0,0,0,"gas",1
327,1,0,25,25,7,"gas",0
327,2,0,25,25,6,"elec",0
327,3,1,20,30,7,"gas",0
327,4,0,0,0,0,"gas",1
328,1,0,20,20,8,"elec",0
328,2,1,20,20,8,"gas",0
328,3,0,20,20,7,"gas",0
328,4,0,0,0,0,"gas",1
329,1,0,20,30,8,"elec",0
329,2,0,15,30,6,"elec",0
329,3,1,15,20,6,"gas",0
329,4,0,0,0,0,"gas",1
330,1,0,25,30,7,"elec",0
330,2,0,25,25,7,"elec",0
330,3,0,20,30,7,"elec",0
330,4,1,0,0,0,"gas",1
331,1,0,20,25,7,"elec",0
331,2,1,20,30,6,"gas",0
331,3,0,20,20,7,"elec",0
331,4,0,0,0,0,"gas",1
332,1,1,15,25,6,"gas",0
332,2,0,25,25,8,"elec",0
332,3,0,15,30,7,"elec",0
332,4,0,0,0,0,"gas",1
333,1,0,20,25,6,"elec",0
333,2,1,15,30,6,"elec",0
333,3,0,15,25,7,"elec",0
333,4,0,0,0,0,"gas",1
334,1,0,25,20,8,"elec",0
334,2,0,25,25,8,"elec",0
334,3,0,25,25,8,"gas",0
334,4,1,0,0,0,"gas",1
335,1,1,15,25,8,"gas",0
335,2,0,15,25,6,"elec",0
335,3,0,25,30,6,"elec",0
335,4,0,0,0,0,"gas",1
336,1,0,20,20,7,"gas",0
336,2,1,15,25,7,"gas",0
336,3,0,25,20,8,"elec",0
336,4,0,0,0,0,"gas",1
337,1,0,20,20,8,"elec",0
337,2,0,15,25,7,"elec",0
337,3,1,20,30,6,"gas",0
337,4,0,0,0,0,"gas",1
338,1,0,20,20,8,"elec",0
338,2,0,25,30,7,"gas",0
338,3,1,15,20,8,"gas",0
338,4,0,0,0,0,"gas",1
339,1,1,20,20,7,"gas",0
339,2,0,15,25,7,"elec",0
339,3,0,20,30,6,"elec",0
339,4,0,0,0,0,"gas",1
340,1,0,25,20,7,"elec",0
340,2,1,20,20,7,"gas",0
340,3,0,25,20,8,"gas",0
340,4,0,0,0,0,"gas",1
341,1,1,20,25,7,"gas",0
341,2,0,25,25,6,"elec",0
341,3,0,25,20,6,"gas",0
341,4,0,0,0,0,"gas",1
342,1,0,20,25,8,"elec",0
342,2,1,15,20,7,"gas",0
342,3,0,15,20,6,"elec",0
342,4,0,0,0,0,"gas",1
343,1,0,25,20,7,"gas",0
343,2,0,25,25,6,"elec",0
343,3,1,20,25,6,"gas",0
343,4,0,0,0,0,"gas",1
344,1,0,15,30,7,"gas",0
344,2,1,15,25,6,"gas",0
344,3,0,15,20,6,"gas",0
344,4,0,0,0,0,"gas",1
345,1,1,15,25,6,"gas",0
345,2,0,20,30,7,"elec",0
345,3,0,25,30,8,"elec",0
345,4,0,0,0,0,"gas",1
346,1,1,15,30,8,"gas",0
346,2,0,25,30,8,"elec",0
346,3,0,20,20,7,"gas",0
346,4,0,0,0,0,"gas",1
347,1,0,20,25,6,"elec",0
347,2,0,25,25,6,"gas",0
347,3,0,25,25,7,"elec",0
347,4,1,0,0,0,"gas",1
348,1,0,25,30,6,"elec",0
348,2,0,25,20,6,"elec",0
348,3,1,15,25,7,"gas",0
348,4,0,0,0,0,"gas",1
349,1,0,25,25,7,"elec",0
349,2,0,25,25,8,"gas",0
349,3,1,15,20,7,"gas",0
349,4,0,0,0,0,"gas",1
350,1,0,25,30,7,"gas",0
350,2,1,20,30,6,"elec",0
350,3,0,20,25,6,"gas",0
350,4,0,0,0,0,"gas",1
351,1,1,15,30,8,"elec",0
351,2,0,25,20,7,"gas",0
351,3,0,25,30,7,"elec",0
351,4,0,0,0,0,"gas",1
352,1,0,20,20,8,"elec",0
352,2,0,25,25,8,"elec",0
352,3,1,15,30,7,"elec",0
352,4,0,0,0,0,"gas",1
353,1,1,15,30,7,"gas",0
353,2,0,25,30,7,"gas",0
353,3,0,20,20,6,"elec",0
353,4,0,0,0,0,"gas",1
354,1,0,25,30,8,"elec",0
354,2,1,20,30,8,"gas",0
354,3,0,15,25,7,"elec",0
354,4,0,0,0,0,"gas",1
355,1,1,15,25,7,"gas",0
355,2,0,25,25,8,"elec",0
355,3,0,20,30,6,"elec",0
355,4,0,0,0,0,"gas",1
356,1,0,25,25,8,"gas",0
356,2,0,15,20,8,"elec",0
356,3,1,15,30,8,"gas",0
356,4,0,0,0,0,"gas",1
357,1,0,15,25,6,"elec",0
357,2,0,20,20,7,"elec",0
357,3,1,15,30,7,"gas",0
357,4,0,0,0,0,"gas",1
358,1,1,15,20,6,"gas",0
358,2,0,15,20,8,"elec",0
358,3,0,25,20,8,"gas",0
358,4,0,0,0,0,"gas",1
359,1,0,25,20,7,"elec",0
359,2,1,15,20,7,"gas",0
359,3,0,15,30,6,"elec",0
359,4,0,0,0,0,"gas",1
360,1,0,15,25,8,"elec",0
360,2,0,25,30,6,"gas",0
360,3,0,20,20,6,"elec",0
360,4,1,0,0,0,"gas",1
361,1,1,15,30,6,"gas",0
361,2,0,20,20,7,"gas",0
361,3,0,20,20,8,"gas",0
361,4,0,0,0,0,"gas",1
362,1,0,25,25,6,"gas",0
362,2,0,25,30,7,"elec",0
362,3,1,15,25,7,"gas",0
362,4,0,0,0,0,"gas",1
363,1,1,15,20,6,"gas",0
363,2,0,25,25,6,"elec",0
363,3,0,25,30,6,"gas",0
363,4,0,0,0,0,"gas",1
364,1,0,20,25,6,"elec",0
364,2,1,20,30,6,"elec",0
364,3,0,25,20,7,"gas",0
364,4,0,0,0,0,"gas",1
365,1,0,15,25,7,"elec",0
365,2,1,15,30,7,"gas",0
365,3,0,25,30,7,"gas",0
365,4,0,0,0,0,"gas",1
366,1,0,25,25,7,"elec",0
366,2,0,25,30,6,"elec",0
366,3,0,20,20,8,"gas",0
366,4,1,0,0,0,"gas",1
367,1,0,15,20,7,"elec",0
367,2,1,15,20,6,"elec",0
367,3,0,20,20,8,"elec",0
367,4,0,0,0,0,"gas",1
368,1,1,15,30,8,"gas",0
368,2,0,20,25,6,"elec",0
368,3,0,15,30,7,"elec",0
368,4,0,0,0,0,"gas",1
369,1,0,25,25,6,"elec",0
369,2,0,25,20,6,"elec",0
369,3,1,20,25,7,"gas",0
369,4,0,0,0,0,"gas",1
370,1,1,15,20,6,"elec",0
370,2,0,20,25,6,"gas",0
370,3,0,25,20,7,"gas",0
370,4,0,0,0,0,"gas",1
371,1,0,25,20,7,"gas",0
371,2,1,15,20,6,"gas",0
371,3,0,20,20,7,"gas",0
371,4,0,0,0,0,"gas",1
372,1,0,20,30,7,"gas",0
372,2,0,20,25,7,"gas",0
372,3,0,25,30,8,"gas",0
372,4,1,0,0,0,"gas",1
373,1,1,15,30,6,"gas",0
373,2,0,15,20,7,"elec",0
373,3,0,20,30,8,"gas",0
373,4,0,0,0,0,"gas",1
374,1,0,25,30,8,"elec",0
374,2,1,20,30,6,"gas",0
374,3,0,25,30,8,"gas",0
374,4,0,0,0,0,"gas",1
375,1,0,25,20,8,"elec",0
375,2,0,25,30,6,"gas",0
375,3,1,15,30,7,"elec",0
375,4,0,0,0,0,"gas",1
376,1,1,15,30,7,"elec",0
376,2,0,25,30,7,"gas",0
376,3,0,20,25,6,"elec",0
376,4,0,0,0,0,"gas",1
377,1,0,25,25,6,"gas",0
377,2,0,20,20,6,"elec",0
377,3,0,20,20,7,"elec",0
377,4,1,0,0,0,"gas",1
378,1,0,25,25,8,"elec",0
378,2,1,20,25,8,"gas",0
378,3,0,20,20,6,"gas",0
378,4,0,0,0,0,"gas",1
379,1,0,25,30,8,"elec",0
379,2,0,25,25,8,"gas",0
379,3,1,15,20,7,"gas",0
379,4,0,0,0,0,"gas",1
380,1,0,25,25,7,"elec",0
380,2,0,25,25,6,"gas",0
380,3,0,25,30,7,"elec",0
380,4,1,0,0,0,"gas",1
381,1,0,15,25,7,"elec",0
381,2,0,25,25,7,"elec",0
381,3,1,15,20,8,"gas",0
381,4,0,0,0,0,"gas",1
382,1,0,15,20,7,"elec",0
382,2,0,15,30,6,"elec",0
382,3,1,20,20,7,"elec",0
382,4,0,0,0,0,"gas",1
383,1,0,25,30,8,"elec",0
383,2,0,25,30,7,"gas",0
383,3,0,25,20,7,"elec",0
383,4,1,0,0,0,"gas",1
384,1,1,15,20,8,"gas",0
384,2,0,20,25,8,"gas",0
384,3,0,15,30,8,"elec",0
384,4,0,0,0,0,"gas",1
385,1,0,25,30,6,"elec",0
385,2,1,20,25,6,"gas",0
385,3,0,15,20,7,"elec",0
385,4,0,0,0,0,"gas",1
386,1,0,15,25,6,"elec",0
386,2,1,15,30,6,"elec",0
386,3,0,25,25,6,"elec",0
386,4,0,0,0,0,"gas",1
387,1,0,25,25,8,"gas",0
387,2,0,25,30,8,"elec",0
387,3,0,25,20,6,"gas",0
387,4,1,0,0,0,"gas",1
